mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_mod__subsample,param_mod__n_estimators,param_mod__max_depth,param_mod__learning_rate,param_mod__gamma,params,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_train_roc_auc,split1_train_roc_auc,split2_train_roc_auc,split3_train_roc_auc,split4_train_roc_auc,mean_train_roc_auc,std_train_roc_auc,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_pr_auc,split1_test_pr_auc,split2_test_pr_auc,split3_test_pr_auc,split4_test_pr_auc,mean_test_pr_auc,std_test_pr_auc,rank_test_pr_auc,split0_train_pr_auc,split1_train_pr_auc,split2_train_pr_auc,split3_train_pr_auc,split4_train_pr_auc,mean_train_pr_auc,std_train_pr_auc,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,split4_train_recall,mean_train_recall,std_train_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,split4_train_f1,mean_train_f1,std_train_f1
179.83820247650146,0.6841200703892346,15.913636445999146,0.1814462405934916,0.6,300,11,0.1,1.0,"{'mod__subsample': 0.6, 'mod__n_estimators': 300, 'mod__max_depth': 11, 'mod__learning_rate': 0.1, 'mod__gamma': 1}",0.91450876390308,0.9155428240292882,0.914428139327011,0.9145451408643722,0.9153871296147928,0.9148823995477088,0.00047971080851272736,1,0.9371428493768218,0.9373051723324523,0.9375501027295092,0.9374953907729212,0.9375305475701989,0.9374048125563806,0.00015727417021772568,0.8121038484719513,0.81361436904075,0.8121661534594357,0.8127545803031255,0.8128317042098228,0.812694131097017,0.0005471037020917793,7,0.8251436789817359,0.8255801248977931,0.8256501076520429,0.8253458969039772,0.8260364410198915,0.8255512498910882,0.00030143024063563,0.6235780712499894,0.6272874834745951,0.6222291829263259,0.6220845216492238,0.6270431714233308,0.6244444861446931,0.0022831326958451643,1,0.6771205225930675,0.677640392810715,0.6783109973749483,0.6787819267824228,0.6771073263638482,0.6777922331850004,0.0006621114217093475,0.8502859678532689,0.8499408342372547,0.8497929198303915,0.8506311014692831,0.8507543634750024,0.8502810373730402,0.00037432704656545135,18,0.9071035893896066,0.906826249876738,0.9069310225815994,0.9069618380830293,0.907214525194754,0.9070074450251455,0.0001362923331048835,0.5118802036182306,0.5137960582690659,0.511818856718634,0.5128490955841917,0.5129882195547958,0.5126664867489836,0.0007415534551291747,7,0.5459056979924892,0.5464491833233059,0.5465772759350741,0.5461536177666934,0.5472044251883326,0.546458040041179,0.000440259261728752
82.47293033599854,4.311827828955165,10.702187299728394,2.5683120048405224,1.0,500,7,0.2,0.5,"{'mod__subsample': 1.0, 'mod__n_estimators': 500, 'mod__max_depth': 7, 'mod__learning_rate': 0.2, 'mod__gamma': 0.5}",0.9139326039571144,0.9152960425201179,0.9140613347242015,0.9141288008024762,0.9148778378098628,0.9144593239627545,0.0005329778123493505,2,0.9321410466046779,0.9321429710463423,0.932555131942775,0.9324217921929333,0.9321701397256528,0.9322862163024762,0.00017074171131935137,0.811612542025268,0.8123946687385385,0.8112749438709346,0.8114891769450935,0.8119005044474786,0.8117343672054627,0.0003872025662066934,8,0.8222129705272418,0.8219295959210052,0.8223801991652058,0.8216768010740211,0.821893890434143,0.8220186914243234,0.0002485294847860324,0.6179407201927599,0.6225839243673925,0.6190920417729477,0.6171246267099134,0.6223086350391271,0.6198099896164282,0.0022431555530050416,6,0.6583272064673612,0.6587096791804478,0.6602687836444086,0.6596229616269158,0.6579931709488991,0.6589843603736064,0.0008422959324758052,0.8519623311310521,0.8532196035893896,0.8509515826841534,0.8532196035893896,0.8523814219504979,0.8523469085888966,0.0008507900447736457,17,0.8964290996943102,0.896293511488019,0.8972118134306282,0.8980253426683759,0.8972241396312001,0.8970367813825068,0.0006268524415464212,0.5117198489672022,0.513128437782621,0.5109765665477477,0.5119254520578338,0.5122256542447204,0.5119951919200251,0.0007008044102728749,8,0.5388421179368916,0.53840856839276,0.5392926271335562,0.5385357416092872,0.538616645392826,0.5387391400930642,0.00031067857478209865
136.64131684303283,1.1781240198708107,15.596762037277221,0.22712887259772782,0.7,400,9,0.2,0.0,"{'mod__subsample': 0.7, 'mod__n_estimators': 400, 'mod__max_depth': 9, 'mod__learning_rate': 0.2, 'mod__gamma': 0}",0.913347651762383,0.9148259004457054,0.9136190337059551,0.9138846604968408,0.9146722122913744,0.9140698917404517,0.0005819885523416711,3,0.9394180761341628,0.9394401417961677,0.939652909364675,0.9393826809907928,0.9393511589242819,0.939448993442016,0.0001063812663211854,0.8173825363409667,0.8179533029027153,0.8180190010454574,0.8175305496363751,0.8181503973309415,0.8178071574512913,0.000296939316005641,6,0.8328967739355473,0.8325248420924843,0.833339641302679,0.8322663343676022,0.8328190553042286,0.8327693294005083,0.0003624219882078542,0.6191117436908249,0.6250873280836247,0.6197534924856984,0.619780292710265,0.624697294859032,0.6216860303658891,0.0026317306309037386,2,0.6822088253448236,0.6822086658890861,0.6831009034077387,0.683958866552205,0.6814855401243677,0.6825925602636442,0.0008538532185114534,0.8377872004733261,0.8425944186963811,0.8389458633270881,0.8426190710975249,0.8421506754757914,0.8408194458140222,0.002042849747192624,21,0.9068385760773099,0.9080157282319298,0.9068570653781678,0.9066721723695887,0.9069741642836012,0.9070715412681194,0.0004818172899256192,0.5152994692949204,0.5175107880990234,0.5165172913615287,0.5169388989715669,0.5176497329241959,0.516783236130247,0.0008457742160867279,6,0.557050968990047,0.5568222833224675,0.5577105301060515,0.5560761352532834,0.5569729484231741,0.5569265732190047,0.0005227493633134556
237.48412075042725,1.5273856063652649,18.663768768310547,0.16903265579984078,0.6,300,11,0.05,0.1,"{'mod__subsample': 0.6, 'mod__n_estimators': 300, 'mod__max_depth': 11, 'mod__learning_rate': 0.05, 'mod__gamma': 0.1}",0.913679934905217,0.9148039367971672,0.913799388287146,0.9134721691220431,0.9145686278752255,0.9140648113973597,0.0005234389378221136,4,0.9302059737087052,0.9300060837343205,0.9303189615418225,0.93026686417222,0.9301937686581074,0.9301983303630351,0.00010610066958699873,0.802394833284298,0.8039824500265649,0.8032426318104694,0.8032683397793685,0.8027056209045778,0.8031187751610558,0.0005437706499134942,11,0.8112449512405523,0.8121819980076338,0.8124883510849112,0.8118799295887799,0.811575004730977,0.811874046930571,0.00043759014840591605,0.6190475264392287,0.6225460371605217,0.6182531756290405,0.6170066359013026,0.622504911887936,0.6198716574036058,0.002262448212585291,4,0.656039118702121,0.6543185252964919,0.6560189044919782,0.6558095962747017,0.6554521027844658,0.6555276495099517,0.0006403303586998626,0.8609358051474214,0.862932649640075,0.860812543141702,0.8609358051474214,0.8634503500640962,0.8618134306281432,0.0011379266378646069,9,0.9010021201064984,0.9001701015678927,0.900687801991914,0.9014150478256582,0.900872695000493,0.9008295532984913,0.0004072872128917419,0.5023988491278547,0.5049952752270416,0.5034386308914488,0.5035070898723318,0.5035221391604371,0.5035723968558228,0.00082782622577016,11,0.5252053140964383,0.52621566995601,0.5267659701008354,0.5261595854325816,0.5256057130117726,0.5259904505195276,0.0005376287170733938
98.15790929794312,1.9427357382589436,13.540831661224365,0.12265435039896416,1.0,400,7,0.1,1.0,"{'mod__subsample': 1.0, 'mod__n_estimators': 400, 'mod__max_depth': 7, 'mod__learning_rate': 0.1, 'mod__gamma': 1}",0.913010816467815,0.9140018478897408,0.9131027881481002,0.91305596027806,0.9140167626473892,0.9134376350862212,0.00046769585927863177,5,0.9233324085680225,0.9231566936490757,0.9234118233981996,0.9235381684225465,0.92321327439663,0.923330473686895,0.0001368895888625361,0.8020634870760697,0.8035397016733031,0.8025056700353628,0.8029712699165348,0.8023828430728449,0.802692594354823,0.0005141815640007202,12,0.808247830533069,0.8085821708221902,0.8085100457387286,0.8081372804558876,0.8077559458561997,0.8082466546812149,0.00029485765541172173,0.6135792237840669,0.6165975695021668,0.6136868065891491,0.6128691945755791,0.6179467838753765,0.6149359156652677,0.0019747730633896616,10,0.6351086230656784,0.6341331311704513,0.6356117837450331,0.6357266655775533,0.6339882451678077,0.6349136897453047,0.0007282833638721605,0.861773986786313,0.8625875160240607,0.8603441475199685,0.8618479439897446,0.8644117937087072,0.8621930776057589,0.0013260150528031473,7,0.886124396016172,0.8856190217927226,0.8862661473227492,0.8867160536436249,0.8866236071393354,0.8862698451829207,0.0003921708127123052,0.5022232757939501,0.5043312817999683,0.5023679626883933,0.5033946017552575,0.5033916919697655,0.503141762801467,0.0007724936985485448,12,0.517119032076493,0.5174121650208392,0.5175004858247144,0.5171416042442454,0.5166197425879109,0.5171586059508405,0.0003077021038616695
158.37422046661376,2.047993038072296,18.980689191818236,0.1714997370113454,0.6,500,9,0.2,0.1,"{'mod__subsample': 0.6, 'mod__n_estimators': 500, 'mod__max_depth': 9, 'mod__learning_rate': 0.2, 'mod__gamma': 0.1}",0.913048982199531,0.9142914508415938,0.9128906494024996,0.9128513010729737,0.9137870204711814,0.913373880797556,0.0005700491951314454,6,0.9408200139572206,0.9412676096216572,0.9408086857527349,0.9408850033410072,0.9412796521956361,0.9410121929736512,0.00021508010855346234,0.8192763513069609,0.8211096701953234,0.8198928263341008,0.8202927280725307,0.8208297389784225,0.8202802629774675,0.0006554298409524334,5,0.8360352884719755,0.8370273039858035,0.8367837925654035,0.8362989120538153,0.8373936422810093,0.8367077878716014,0.0004894279126667068,0.6183484232997128,0.6241363766473937,0.6191640046584899,0.6165932315654025,0.6224551454413589,0.6201394363224716,0.002759449345146095,3,0.6865835493978142,0.6884066830811657,0.6872504349968566,0.6877367492974288,0.6875093481965411,0.6874973529939613,0.0005967145367962154,0.8360122275909674,0.8353466127600828,0.8344591263189035,0.8364066660092693,0.8350754363475003,0.8354600138053447,0.000687550120193449,22,0.9076890839167735,0.9072638299970417,0.9071097524898926,0.9072699930973277,0.9083115570456562,0.9075288433093384,0.00043616291639433447,0.5173731625639812,0.5197205457180764,0.5177627704568225,0.5188997392348339,0.5192491933196907,0.518601082258681,0.000891402919839961,4,0.5619549643908479,0.5633327975876136,0.5629236968066288,0.5622371853385225,0.5641700943416089,0.5629237476930443,0.0007912788055402277
82.53671627044677,0.9384965896212556,10.75278444290161,0.06390459186653091,0.6,300,7,0.2,0.25,"{'mod__subsample': 0.6, 'mod__n_estimators': 300, 'mod__max_depth': 7, 'mod__learning_rate': 0.2, 'mod__gamma': 0.25}",0.912821784274228,0.9139135124287292,0.9128825555072833,0.912662495819242,0.9139337495362596,0.9132428195131483,0.0005605443247220862,7,0.9257300811666151,0.9253719427819294,0.9256371902876465,0.925548726900886,0.9255003209007535,0.925557652407566,0.00012158337280394091,0.8074678579895854,0.8081557103111807,0.807724387721874,0.8076244122872666,0.8073301988654217,0.8076605134350657,0.00028171865365789455,9,0.8145034362985095,0.8145292767139526,0.8149570284465614,0.814462864508389,0.8143321824264734,0.8145569576787771,0.00021121781740976372,0.6117957125835067,0.6159401780289013,0.61263784153255,0.6105799094475193,0.6175829982602835,0.613707327970552,0.00263002892854983,13,0.6396850973018819,0.6392679157698008,0.6399275735359974,0.6396968966458266,0.6395114543353909,0.6396177875177795,0.0002193049128360522,0.8557094961049206,0.8568435065575387,0.8553643624889065,0.8555369292969135,0.8578789074055813,0.8562666403707719,0.0009580368416041167,15,0.8857484468987279,0.8854341287841436,0.8859579923084508,0.8854033132827137,0.8865188344344739,0.8858125431417021,0.0004086019290729289,0.5073780376393203,0.5086042904387017,0.5076111684112737,0.507531662230542,0.5078329648519873,0.507791624714365,0.0004320494937979001,9,0.525289887517247,0.5252359443348682,0.5259591532083977,0.5251379902767116,0.5252763906259985,0.5253798731926447,0.00029448064831102304
54.624934673309326,0.5778473028194903,7.829008102416992,0.17725638094844995,0.9,200,7,0.3,0.5,"{'mod__subsample': 0.9, 'mod__n_estimators': 200, 'mod__max_depth': 7, 'mod__learning_rate': 0.3, 'mod__gamma': 0.5}",0.9127318015326116,0.9139915512061653,0.9131309604548278,0.9128527631869883,0.9134579836890866,0.9132330120139359,0.00045435880061222444,8,0.9263060155354563,0.9263359326244577,0.9263500006667497,0.926545300372438,0.9264593625426755,0.9263993223483554,8.952257274528773e-05,0.8064252600067983,0.8073730454802535,0.806633227264158,0.8072416491947693,0.8062304690847392,0.8067807302061436,0.00045037477288716667,10,0.8143677553515422,0.8141450856753157,0.814412876826782,0.8145014264342001,0.8141586537603234,0.8143171596096327,0.0001417106351202421,0.612011379346586,0.6156266464211977,0.6136188215111859,0.6119816203701318,0.6174486358879997,0.6141374207074202,0.002126894980352416,11,0.6408030446810666,0.6406634260002348,0.6419724291634412,0.6419786748940896,0.6413136071926994,0.6413462363863063,0.0005575747082690719,0.8555369292969135,0.8574844689872794,0.8563751109358051,0.8577063405975742,0.8565476777438122,0.8567301055122769,0.0007880443788421567,14,0.8891566413568681,0.8893415343654472,0.8889717483482891,0.8902290208066266,0.8899948229957598,0.8895387535745982,0.00048803037991286064,0.5059777220505045,0.5077736091443921,0.5064918969753082,0.5076678388513562,0.5060221662321774,0.5067866466507478,0.0007843801818890788,10,0.5260651496560563,0.5258179181325758,0.5260737315087678,0.5265450595277152,0.5260192038699149,0.526104212539006,0.0002391618826053089
96.05496025085449,1.0604984771850212,10.124939966201783,0.27312329254631823,0.6,200,9,0.1,0.0,"{'mod__subsample': 0.6, 'mod__n_estimators': 200, 'mod__max_depth': 9, 'mod__learning_rate': 0.1, 'mod__gamma': 0}",0.9126641739900572,0.9138325350072141,0.9128573426722423,0.9126283737060499,0.9138669002419113,0.9131698651234949,0.0005606417913847034,9,0.9241354863413076,0.9242490887251243,0.9246236847908478,0.9242775500068595,0.9246330308413803,0.9243837681411039,0.00020530785752836335,0.7997269250214947,0.8021971744085739,0.8010545980130597,0.8001319675736819,0.800917488845598,0.8008056307724816,0.0008518590034953633,15,0.8062511782819078,0.8074638749736672,0.8076452588469271,0.806391996258065,0.8077123851622279,0.807092938704559,0.0006365918773849936,0.6139089666474604,0.6185866441731155,0.6143032715523082,0.6132316350849106,0.6198782049628534,0.6159817444841297,0.002707201052845973,9,0.6385033551133616,0.639095253703632,0.6406382743283789,0.6392513061226819,0.6392786640167405,0.639353370656959,0.0007008746652619603,0.8635736120698156,0.8641406172961247,0.8614781579725865,0.8635243072675278,0.8641159648949808,0.863366531900207,0.000979243521043027,4,0.8902351839069126,0.889002563849719,0.8892305985602997,0.8907713736317917,0.8907590474312198,0.8899997534759885,0.0007501118447492211,0.4998109479000949,0.5030784907501759,0.500867147300377,0.5003035128939419,0.5014592274678111,0.5011038652624802,0.0011308105700778962,14,0.5156879510609471,0.5169097792725077,0.5172091789457082,0.5160197363723348,0.517725148702114,0.5167103588707223,0.0007537460488150311
93.84302501678467,0.43404566089604674,10.266317892074586,0.13654853475923287,0.6,200,9,0.1,0.1,"{'mod__subsample': 0.6, 'mod__n_estimators': 200, 'mod__max_depth': 9, 'mod__learning_rate': 0.1, 'mod__gamma': 0.1}",0.9127147883787272,0.9139128717906206,0.9127974107721075,0.9126247378348931,0.9137530713107653,0.9131605760174226,0.0005540284785243176,10,0.9243066238223558,0.9242853635319681,0.9247034700411451,0.9242075822155291,0.9246167092776113,0.9244239497777219,0.00019752177183576472,0.8000525583640637,0.8021714664396749,0.8019286689556281,0.8002148043623567,0.8000805516358838,0.8008896099515214,0.0009521967203862846,14,0.8067539118959342,0.8080508731776812,0.808026593446615,0.8063020184311723,0.8071053918855711,0.8072477577673947,0.0006942843882171861,0.6140907389930121,0.6188843811684811,0.6146916605550748,0.613398884173323,0.6196117339106245,0.6161354797601032,0.002584389133973303,8,0.6389125602322994,0.6390224383158023,0.6407961371082613,0.6393775713224414,0.6396217978393738,0.6395461009636356,0.000674139310057818,0.8631791736515136,0.8636722216743911,0.8617246819840253,0.8625875160240607,0.8635736120698156,0.8629474410807614,0.0007205252050934331,5,0.8905988068237847,0.8889039542451435,0.8894463070703087,0.8900626170989054,0.8909624297406568,0.8899948229957598,0.0007478662539855278,0.5001035514579331,0.5029104611519828,0.502039468014822,0.5001357899401095,0.5002534827096231,0.5010885506548941,0.001166097470684508,15,0.5164388041192164,0.5176445253968112,0.5177652408671396,0.5157048993001,0.5169951738677185,0.5169097287101971,0.0007684415363714486
